,Age,workclass,fnlwgt,education num,marital-status,Occuption,race,sex,capital gain,capital loss,hours per week,native country,revenue
19393,30,3,229504,9,2,2,0,1,0,0,50,0,0
19394,59,3,340591,6,2,5,0,1,3942,0,40,0,0
19395,29,3,262208,10,4,7,3,0,0,0,30,2,0
19396,26,3,236008,11,0,9,0,0,0,0,40,0,0
19397,39,2,214284,13,6,9,1,0,0,0,10,28,0
19398,33,3,169496,13,2,3,0,1,0,0,50,0,1
19399,22,3,195179,10,4,11,0,1,0,0,24,0,0
19400,25,3,469697,10,2,2,0,1,0,0,40,0,0
19401,44,3,214415,10,5,9,3,0,0,0,40,0,0
19402,35,3,452283,9,0,11,0,0,0,0,40,0,0
19403,40,3,244172,9,2,5,0,1,0,0,40,0,0
19404,19,3,231972,7,4,0,0,0,0,0,20,0,0
19405,37,3,412296,9,2,2,0,1,0,0,35,4,1
19406,32,3,30497,11,2,12,0,1,0,0,40,0,0
19407,52,5,189216,9,0,13,0,1,0,0,65,0,0
19408,36,3,268292,9,2,2,0,1,0,0,41,0,0
19409,38,3,69306,10,0,2,0,0,0,0,40,0,0
19410,57,1,111224,13,0,6,3,1,0,0,39,0,0
19411,22,1,309348,10,4,0,0,0,0,0,15,0,0
19412,20,3,210781,10,4,0,0,0,0,0,35,0,0
19413,40,3,286750,7,5,6,3,1,0,0,36,0,0
19414,36,5,321274,13,2,4,0,1,0,0,50,0,0
19415,27,3,192936,9,0,0,0,0,0,0,40,0,0
19416,52,3,72743,9,3,0,0,0,0,0,50,0,0
19417,43,3,187861,9,5,13,0,0,0,0,44,0,0
19418,35,3,179579,9,2,13,0,1,0,0,40,0,0
19419,29,3,663394,9,2,4,3,1,0,0,40,0,0
19420,27,3,302422,10,4,6,0,1,0,0,40,0,0
19421,49,2,37353,14,2,3,0,1,0,0,40,0,1
19422,26,5,109609,10,5,2,0,1,0,0,30,0,0
19423,47,3,184402,9,0,7,0,1,0,0,32,0,0
19424,20,3,224640,10,4,0,0,0,0,0,40,0,0
19425,19,3,405526,9,4,5,0,1,0,0,40,0,0
19426,34,3,36385,14,4,9,0,1,0,2258,50,0,0
19427,20,3,147884,9,4,0,0,0,0,0,40,0,0
19428,23,3,164231,7,5,9,0,1,0,0,35,0,0
19429,25,3,383306,13,4,11,0,1,0,0,40,0,0
19430,21,3,417668,9,4,5,0,1,0,0,36,0,0
19431,25,3,161007,9,4,6,0,1,0,0,40,0,0
19432,63,1,99823,10,2,10,0,1,0,0,32,0,0
19433,25,3,37379,13,4,12,0,0,0,0,50,0,0
19434,28,3,148645,9,4,6,0,0,0,0,40,0,0
19435,39,3,180477,14,4,9,0,1,0,0,60,0,1
19436,28,3,123147,10,4,12,0,0,4865,0,40,0,0
19437,30,3,111415,13,2,3,0,1,0,0,45,0,1
19438,41,2,107327,11,0,9,0,0,0,0,40,0,0
19439,52,2,146565,12,0,7,0,0,4865,0,30,0,0
19440,36,3,267556,9,2,2,0,1,4064,0,40,0,0
19441,47,3,284871,13,2,3,0,1,0,1887,40,0,1
19442,27,3,194690,5,4,7,0,1,0,0,50,4,0
19443,32,0,145983,10,2,12,0,0,0,0,40,0,0
19444,52,3,163998,9,2,11,0,1,99999,0,45,0,1
19445,50,3,128478,9,2,13,0,1,0,0,70,0,0
19446,21,3,250647,10,4,0,0,1,0,0,30,35,0
19447,60,3,226949,9,0,0,0,0,0,0,37,0,0
19448,47,3,157901,7,2,7,2,1,0,0,36,0,0
19449,54,5,33863,9,2,4,0,1,0,0,60,0,1
19450,32,2,40444,14,4,9,0,1,0,0,50,0,0
19451,61,3,54373,10,2,11,0,1,0,0,40,0,0
19452,21,3,52753,9,4,2,0,1,0,1504,40,0,0
19453,29,5,104423,10,2,3,0,1,4386,0,45,0,1
19454,36,2,305714,9,4,7,3,0,0,0,70,0,0
19455,38,2,167440,9,2,13,0,1,0,0,20,0,0
19456,59,3,291529,6,6,6,0,1,0,0,52,0,0
19457,43,3,243380,10,2,0,0,1,0,0,40,0,0
19458,19,3,38619,7,4,6,0,1,0,0,10,0,0
19459,42,3,230684,13,2,9,0,1,5013,0,40,0,0
19460,33,3,132601,10,2,3,0,1,0,0,45,0,0
19461,47,3,193285,9,2,7,3,0,5013,0,40,0,0
19462,51,3,279156,9,2,3,0,1,7298,0,40,0,1
19463,28,3,339372,10,4,11,0,1,0,0,40,0,0
19464,61,3,101265,10,0,0,0,0,0,0,43,0,0
19465,23,3,117789,13,4,9,0,0,0,0,60,0,0
19466,31,3,312667,5,2,2,0,1,0,0,40,0,0
19467,38,5,255503,7,0,3,0,1,0,0,55,0,0
19468,21,3,221955,5,4,5,0,1,0,0,40,4,0
19469,22,3,139190,9,4,2,0,1,0,0,50,0,0
19470,35,3,185556,14,2,9,0,1,0,1887,40,0,1
19471,53,0,84278,13,2,3,0,1,0,0,48,0,1
19472,40,3,114580,9,2,3,0,0,0,0,24,0,1
19473,36,3,185405,9,2,0,0,1,0,0,50,0,1
19474,33,5,199539,9,2,13,0,1,0,0,65,0,0
19475,23,3,346480,9,4,0,0,0,0,0,50,0,0
19476,51,2,349431,9,2,2,0,1,4386,0,40,0,1
19477,31,3,219619,9,4,11,0,1,0,0,48,0,0
19478,28,2,127491,9,5,0,0,0,5721,0,40,0,0
19479,26,5,253899,13,0,11,0,1,0,0,40,0,0
19480,32,3,155232,13,0,10,3,1,0,0,60,0,1
19481,43,3,182437,13,4,9,0,1,0,0,45,0,1
19482,19,3,530454,9,4,7,0,0,0,0,50,0,0
19483,46,3,101430,7,0,5,3,0,0,0,40,0,0
19484,49,2,358668,16,2,9,0,1,0,0,45,0,1
19485,31,3,90668,6,4,7,0,0,0,0,40,0,0
19486,45,3,126141,13,2,3,0,1,0,0,40,0,1
19487,41,3,238355,3,2,4,0,1,0,0,40,4,0
19488,22,3,194031,10,4,7,0,0,0,0,15,0,0
19489,25,3,117833,13,4,9,0,0,0,1876,40,0,0
19490,46,3,249686,15,5,9,0,1,0,0,50,0,1
19491,44,5,219591,10,2,2,0,1,0,0,40,0,0
19492,25,3,221757,9,2,6,0,1,0,0,40,0,0
19493,30,3,80625,13,4,3,0,1,0,0,40,0,0
19494,54,3,185407,13,2,3,0,1,0,0,60,0,1
19495,34,3,163110,13,2,2,0,1,0,0,45,0,1
19496,30,3,159187,13,2,9,0,1,0,1902,55,0,1
19497,21,3,100462,11,4,3,0,0,2174,0,60,0,0
19498,27,3,192936,13,4,9,0,0,0,0,40,0,0
19499,29,3,145011,10,4,2,0,1,0,0,40,0,0
19500,60,4,181196,10,2,3,0,1,0,0,40,0,1
19501,36,5,37778,14,2,4,0,1,0,0,70,0,0
19502,27,3,60288,14,4,11,0,0,0,0,40,0,0
19503,57,5,84231,10,2,7,0,1,0,0,48,0,0
19504,24,3,52028,2,2,7,1,0,0,0,5,36,0
19505,63,3,318763,10,0,2,0,1,0,0,22,0,0
19506,29,3,168138,13,2,10,0,1,0,0,40,0,1
19507,34,3,113530,13,2,3,0,1,0,0,40,0,0
19508,27,3,321896,9,4,7,0,1,0,0,40,0,0
19509,31,3,145791,11,0,12,0,0,0,0,40,0,0
19510,31,3,131425,13,2,2,0,1,0,0,40,0,0
19511,55,3,145214,10,0,0,0,0,4650,0,20,0,0
19512,64,2,142166,9,2,2,0,1,0,0,99,0,0
19513,20,3,494784,9,4,11,3,0,0,0,35,0,0
19514,44,5,172479,9,2,4,0,1,15024,0,60,0,1
19515,35,3,184655,7,0,13,0,1,0,0,50,0,0
19516,41,2,26669,10,0,3,0,0,0,0,40,0,0
19517,38,3,191479,10,0,3,3,0,0,0,40,0,0
19518,64,1,111795,13,2,2,0,1,0,0,45,0,1
19519,42,3,242564,4,4,5,3,1,0,2205,40,0,0
19520,31,3,364657,10,2,3,0,1,0,0,50,9,1
19521,42,5,436107,12,2,13,0,1,0,0,50,0,0
19522,35,3,272476,12,2,7,0,0,0,0,35,0,1
19523,36,0,47310,10,0,3,3,0,0,0,40,0,1
19524,23,3,283796,8,4,6,0,1,0,0,30,4,0
19525,20,3,161092,10,4,0,0,1,0,0,14,0,0
19526,26,2,265230,13,4,9,3,0,0,0,40,0,0
19527,56,0,61885,13,4,13,3,1,0,2001,65,0,0
19528,40,3,150471,12,0,7,0,0,0,0,40,0,0
19529,19,3,183041,7,4,5,0,1,0,0,24,0,0
19530,33,3,176673,9,4,6,3,0,0,0,40,0,0
19531,45,0,235891,12,4,0,0,1,0,0,40,13,0
19532,41,3,163287,9,2,9,0,1,7688,0,43,0,1
19533,29,3,164040,9,2,7,0,1,0,0,40,0,0
19534,46,2,324561,14,2,9,0,0,0,0,45,0,1
19535,48,3,99127,12,2,13,0,1,0,0,45,0,0
19536,38,3,334999,9,2,11,0,1,0,0,45,0,0
19537,29,3,543477,10,4,0,3,0,0,0,40,0,0
19538,35,3,65876,9,2,2,0,1,0,0,40,0,0
19539,59,2,105866,13,2,10,3,1,0,0,30,0,0
19540,27,3,214858,9,2,7,0,1,0,0,40,0,0
19541,43,3,154076,10,2,5,0,1,0,0,40,0,1
19542,70,3,280307,13,2,3,0,1,0,0,20,1,0
19543,30,3,97723,9,4,6,0,1,0,0,45,0,0
19544,24,3,233499,10,2,13,0,1,0,0,40,0,1
19545,76,2,259612,9,2,10,0,1,0,0,15,0,0
19546,25,3,236977,9,5,2,0,1,0,0,40,4,0
19547,39,3,347814,12,4,7,0,0,0,0,56,0,0
19548,36,2,197495,13,0,9,3,0,0,0,40,0,0
19549,23,3,227594,8,4,6,0,0,0,0,40,0,0
19550,60,3,165441,4,0,6,0,0,0,0,40,0,0
19551,54,3,167552,2,2,2,3,1,0,0,40,19,1
19552,20,3,396722,10,4,11,0,0,0,0,40,0,0
19553,22,0,146538,9,4,0,0,1,0,0,40,0,0
19554,24,3,51973,13,4,9,0,0,0,0,20,0,0
19555,41,3,144778,9,2,2,0,1,0,0,40,0,0
19556,35,3,169672,10,2,2,0,1,0,0,40,0,0
19557,23,3,240137,3,4,5,0,1,0,0,55,4,0
19558,54,1,103179,16,2,3,0,1,0,1902,50,0,1
19559,17,3,172050,7,4,5,0,1,0,0,16,0,0
19560,43,3,178976,9,4,0,0,0,0,0,40,0,0
19561,33,3,176185,8,0,2,0,1,0,2258,42,0,0
19562,38,0,172571,10,0,0,0,1,0,0,40,0,1
19563,54,5,226735,9,2,7,3,1,0,0,45,0,0
19564,39,3,148015,9,4,6,3,0,0,0,52,0,0
19565,32,3,199529,10,5,12,2,1,0,1980,40,0,0
19566,61,2,35001,4,2,0,0,1,2885,0,40,0,0
19567,22,3,88126,13,4,3,0,1,0,0,40,0,0
19568,34,3,226296,9,2,7,0,1,0,0,40,0,1
19569,18,3,452452,6,4,8,3,0,0,0,20,0,0
19570,20,3,378546,9,4,2,0,1,0,0,25,0,0
19571,53,0,186087,9,0,12,0,1,0,0,40,0,0
19572,32,3,27856,10,4,0,0,0,0,0,40,0,0
19573,68,5,234859,10,2,7,0,1,0,0,30,0,0
19574,28,3,71733,10,5,7,0,0,0,0,15,0,0
19575,28,3,207473,10,2,13,0,1,0,0,40,22,0
19576,54,3,179291,10,2,9,3,1,0,0,56,19,1
19577,25,3,209286,10,2,2,0,1,0,0,40,0,0
19578,30,3,122889,14,2,9,1,1,0,0,50,3,1
19579,33,3,112358,10,4,7,0,1,0,0,32,0,0
19580,49,3,176341,13,4,12,1,0,0,0,40,3,0
19581,58,3,247276,4,6,7,4,0,0,0,30,0,0
19582,45,3,276087,11,2,9,0,1,0,0,24,0,1
19583,67,3,257557,4,2,13,3,1,10566,0,40,0,0
19584,69,4,106395,9,2,7,0,1,0,0,40,0,1
19585,61,3,167138,9,0,3,0,0,0,0,40,0,0
19586,34,3,213887,10,2,2,0,1,0,0,40,0,0
19587,28,3,185647,10,2,2,0,1,0,0,45,0,0
19588,19,3,143360,9,4,6,0,0,0,0,34,0,0
19589,31,5,176862,10,2,2,0,1,0,0,40,0,0
19590,32,0,97614,10,4,3,0,1,0,0,40,0,0
19591,53,3,196763,12,4,3,0,0,0,0,60,0,0
19592,46,3,306183,9,4,0,0,0,0,0,37,0,0
19593,43,5,343061,4,2,4,0,1,4508,0,40,1,0
19594,39,3,348521,10,2,4,0,1,0,2415,99,0,1
19595,59,3,195835,4,0,13,0,1,0,0,40,0,0
19596,19,3,106273,10,4,11,0,0,0,0,38,0,0
19597,40,3,222756,10,2,6,0,1,0,0,40,0,1
19598,63,4,110610,6,2,4,0,1,0,0,50,0,0
19599,46,3,247286,10,0,11,0,0,0,0,40,0,0
19600,22,3,219042,6,4,6,0,1,0,0,40,0,0
19601,36,3,224566,12,4,9,0,1,0,1669,45,0,0
19602,57,3,204751,10,2,2,0,1,0,0,40,0,1
19603,58,3,113398,9,4,7,0,1,0,0,25,0,0
19604,59,3,258579,10,2,13,0,1,3103,0,35,0,1
19605,36,3,162424,9,2,2,0,1,0,0,45,0,0
19606,29,3,263005,14,2,3,0,1,0,0,45,9,0
19607,49,4,26502,13,0,9,0,1,6497,0,45,0,0
19608,42,3,369131,12,2,11,0,1,0,0,55,0,1
19609,43,2,114859,10,2,13,0,1,0,0,17,0,0
19610,46,3,405309,9,2,3,0,1,0,0,40,0,0
19611,43,2,323627,10,4,3,0,0,0,0,12,0,0
19612,40,3,106698,12,0,13,0,0,0,0,40,0,0
19613,43,3,51506,8,2,13,0,1,0,0,40,0,0
19614,48,3,117251,9,6,0,0,0,0,0,32,0,0
19615,26,3,106705,9,4,5,3,1,0,0,28,0,0
19616,30,3,217296,11,2,0,0,0,0,0,35,0,0
19617,58,3,34788,10,2,11,0,1,0,1887,40,0,1
19618,43,3,143368,9,0,4,3,1,0,0,40,0,0
19619,53,2,86600,9,2,7,3,1,0,0,40,0,0
19620,74,1,117017,10,5,11,0,1,0,0,16,0,0
19621,45,3,55720,13,2,9,0,1,0,0,40,0,1
19622,32,1,481096,3,4,6,0,0,0,0,10,0,0
19623,38,3,186145,10,2,11,0,0,0,0,40,0,1
19624,42,5,96524,13,2,11,0,1,0,0,40,0,1
19625,24,2,187397,10,4,10,4,1,1151,0,40,0,0
19626,63,3,181153,9,2,11,0,1,0,0,35,0,0
19627,25,2,375170,10,4,0,3,0,0,0,35,0,0
19628,37,3,360743,10,2,2,3,1,0,0,40,0,0
19629,28,5,420054,9,2,2,0,1,0,0,40,25,0
19630,31,3,137681,10,2,7,0,1,0,0,40,0,0
19631,46,3,28419,15,2,9,0,1,99999,0,50,0,1
19632,44,3,101214,13,0,11,0,1,0,0,44,0,1
19633,42,2,213019,14,4,9,0,0,0,0,40,0,1
19634,45,3,207540,16,5,3,0,1,0,0,40,0,1
19635,52,3,145333,13,0,11,0,1,0,0,60,0,0
19636,40,3,107306,13,2,3,0,1,0,0,40,0,1
19637,26,3,195327,9,4,11,0,1,0,0,40,0,0
19638,17,3,175465,6,4,7,0,0,0,0,14,0,0
19639,27,3,197905,10,2,7,0,1,0,0,40,0,0
19640,71,4,118119,10,2,3,0,1,20051,0,50,0,1
19641,35,3,172571,13,2,9,0,1,0,0,50,0,0
19642,17,3,25051,6,4,7,0,1,0,0,16,0,0
19643,26,3,210714,9,2,13,0,1,0,0,52,0,1
19644,22,3,183083,10,4,6,0,0,0,0,35,0,0
19645,51,3,99185,13,2,3,0,1,0,0,60,0,1
19646,33,3,283921,10,2,2,0,1,0,0,40,0,0
19647,41,2,396467,12,2,3,3,1,0,0,50,0,1
19648,50,3,158680,14,2,3,0,1,0,0,50,0,1
19649,26,3,202091,9,2,0,0,0,0,0,40,0,0
19650,21,3,285127,9,4,5,3,0,0,0,40,0,0
19651,53,3,218630,9,2,6,0,1,0,0,40,0,1
19652,32,4,99309,9,2,3,0,1,0,0,40,0,1
19653,19,3,165505,10,4,11,0,0,0,0,20,0,0
19654,22,3,122272,13,4,0,0,0,0,0,35,0,0
19655,58,3,147707,9,2,3,0,1,15024,0,60,0,1
19656,47,0,44257,13,3,3,0,1,0,0,60,0,1
19657,51,4,194995,10,2,3,0,1,0,0,45,0,1
19658,42,1,345969,13,2,3,0,1,0,0,48,0,1
19659,28,3,31842,13,4,3,0,1,0,0,40,0,0
19660,29,3,143582,9,2,0,1,0,0,0,35,36,0
19661,50,3,161438,9,2,3,0,1,0,0,50,0,1
19662,22,3,317019,10,4,7,0,0,0,0,30,0,0
19663,47,5,158451,10,0,7,0,0,0,0,45,0,0
19664,60,3,225883,10,6,11,0,0,0,0,27,0,0
19665,46,5,176319,9,2,11,0,0,7298,0,40,0,1
19666,58,4,258883,13,2,9,0,1,0,0,60,0,1
19667,62,3,26966,10,6,0,0,0,0,0,40,0,0
19668,59,3,35411,9,6,6,0,0,0,0,40,0,0
19669,41,3,190885,9,5,7,0,0,0,0,40,4,0
19670,31,3,182162,9,2,0,0,0,0,0,37,0,0
19671,18,3,352640,9,4,0,0,0,0,0,40,0,0
19672,64,5,213945,9,2,2,0,1,0,0,50,0,0
19673,51,5,135102,9,2,13,0,1,0,0,65,0,0
19674,47,5,102583,13,4,11,0,1,0,0,35,0,0
19675,68,3,225612,13,6,11,0,1,0,0,35,0,1
19676,32,3,241802,9,2,7,4,0,0,0,40,0,0
19677,39,3,347434,5,2,5,0,1,0,0,43,4,0
19678,37,3,305259,12,0,3,0,0,0,0,48,0,0
19679,29,3,140830,9,4,7,0,0,0,0,40,0,0
19680,44,3,291568,9,2,4,4,1,0,0,40,0,0
19681,46,3,203067,15,2,9,0,1,0,0,40,0,1
19682,40,5,155106,5,2,2,0,1,0,0,40,0,1
19683,52,2,100226,13,2,0,0,0,0,0,40,0,1
19684,40,3,63503,13,2,3,0,1,0,0,40,0,1
19685,61,3,95929,5,0,7,0,1,0,0,40,0,0
19686,30,3,187618,9,2,3,0,1,0,0,50,0,0
19687,61,5,92178,7,2,7,0,1,0,0,40,0,0
19688,33,3,220362,11,2,13,0,1,0,0,84,0,1
19689,32,2,209900,13,2,9,0,1,0,0,65,0,1
19690,32,3,272376,12,4,0,0,0,0,0,40,0,0
19691,32,5,173854,13,0,9,0,1,0,0,35,0,1
19692,37,3,278924,9,0,11,0,1,0,0,40,0,0
19693,53,3,324568,7,2,2,0,1,0,0,45,0,0
19694,51,4,124963,14,2,11,0,1,0,0,40,0,1
19695,29,3,211299,11,4,11,3,1,0,0,45,0,0
19696,48,3,192791,9,2,6,0,1,0,0,40,0,0
19697,69,3,182862,9,4,13,0,1,15831,0,40,0,1
19698,28,3,46868,14,4,12,0,0,0,0,40,0,0
19699,55,2,31365,13,6,9,0,0,0,0,40,0,1
19700,45,3,148171,11,2,2,0,1,15024,0,40,0,1
19701,18,3,142647,10,4,7,0,0,0,0,20,0,0
19702,60,3,116230,4,2,2,0,1,0,0,40,0,0
19703,19,3,495982,10,4,0,0,1,0,0,10,0,0
19704,18,3,334026,7,4,2,0,1,0,0,25,0,0
19705,33,3,268571,10,2,7,0,1,0,0,40,0,0
19706,33,3,213813,10,0,12,0,0,0,0,40,0,0
19707,29,3,241667,14,4,9,0,0,0,0,45,0,0
19708,37,3,160920,10,2,11,0,1,0,0,45,0,0
19709,50,3,107265,9,2,13,0,1,0,0,50,0,1
19710,28,3,129460,6,6,0,0,0,0,2238,35,0,0
19711,23,3,167424,10,4,7,0,0,0,0,35,0,0
19712,47,3,270079,4,2,2,0,1,0,0,40,0,0
19713,21,3,325923,10,4,12,0,1,0,0,35,0,0
19714,19,3,194905,10,4,7,0,0,0,0,12,0,0
19715,47,2,183486,13,2,9,0,0,0,0,50,0,1
19716,36,0,153066,14,2,9,0,1,0,0,40,0,1
19717,62,4,56248,13,2,4,0,1,0,2415,60,0,1
19718,65,3,105252,9,2,12,0,1,0,0,40,0,1
19719,46,5,168195,15,2,9,0,1,0,1902,45,0,1
19720,35,3,167735,7,4,2,0,1,6849,0,40,0,0
19721,50,3,146310,5,2,6,0,1,0,0,40,0,0
19722,20,3,256504,10,4,11,0,0,0,0,6,0,0
19723,17,3,121425,7,4,0,0,0,0,0,16,0,0
19724,33,3,146440,10,2,2,0,1,0,1740,40,0,0
19725,53,5,98829,13,2,9,0,1,0,0,50,0,0
19726,47,4,239321,13,2,11,0,1,0,0,40,0,1
19727,62,4,134768,14,2,11,0,1,0,0,35,0,0
19728,35,3,556902,9,0,7,3,1,0,0,40,0,0
19729,27,3,47907,13,4,0,0,0,0,0,43,0,0
19730,23,3,114357,9,4,12,0,1,0,0,50,0,0
19731,27,3,189462,14,4,9,0,0,0,1504,45,0,0
19732,39,3,90646,11,0,0,0,0,0,0,40,0,0
19733,25,3,232914,13,2,0,3,0,0,0,38,0,0
19734,24,3,192201,10,4,3,3,0,0,0,20,0,0
19735,23,3,27776,9,2,7,0,1,0,0,40,0,0
19736,29,3,137476,13,2,9,0,0,0,0,35,0,1
19737,30,3,100734,13,2,9,0,0,0,0,38,0,0
19738,34,3,111746,9,5,2,0,1,0,0,45,20,0
19739,32,3,184833,6,5,2,0,0,0,0,40,0,0
19740,18,3,414721,7,4,7,3,1,0,1602,23,0,0
19741,20,3,151780,11,4,11,3,0,0,0,35,0,0
19742,38,1,203628,13,2,9,0,1,0,0,45,0,1
19743,18,3,137363,8,4,7,0,0,0,0,20,0,0
19744,41,3,172307,5,2,2,0,1,0,0,40,0,0
19745,21,3,273403,11,4,7,0,0,0,0,50,0,0
19746,36,1,37931,9,2,10,0,1,0,0,48,0,1
19747,61,3,97030,10,0,7,0,0,0,0,30,0,0
19748,30,3,54608,10,2,6,0,1,0,0,48,0,0
19749,26,3,108542,10,2,0,0,1,0,0,40,0,1
19750,27,3,253814,13,2,12,0,0,0,0,40,0,1
19751,45,3,421412,9,2,6,0,1,0,0,45,0,1
19752,47,3,207140,9,0,0,0,0,0,0,38,0,0
19753,19,3,138153,10,4,0,0,0,0,0,10,0,0
19754,29,3,46987,9,4,0,0,0,0,0,55,0,0
19755,51,4,183173,9,2,3,0,1,0,0,70,0,1
19756,34,2,229531,12,2,9,0,1,0,0,60,0,0
19757,42,5,320744,9,2,11,0,1,3908,0,45,0,0
19758,26,3,257405,3,4,4,3,1,0,0,40,4,0
19759,20,1,432052,10,4,5,0,1,0,0,15,0,0
19760,43,3,397280,12,4,9,0,1,0,0,50,0,1
19761,20,3,38001,10,4,7,0,0,0,0,20,0,0
19762,27,3,101618,9,2,3,0,1,0,0,50,0,0
19763,46,0,332727,10,2,2,0,1,0,0,40,0,1
19764,39,3,115215,9,4,13,0,1,0,0,40,0,0
19765,33,3,178449,10,4,0,0,1,0,0,49,0,0
19766,42,3,185267,11,2,0,0,1,0,0,32,0,0
19767,23,3,410439,9,4,0,0,1,0,0,25,0,0
19768,29,3,85572,13,2,3,0,0,0,0,42,0,1
19769,27,3,83517,9,4,13,0,1,0,0,60,0,0
19770,43,5,194726,9,0,2,0,1,0,0,35,0,0
19771,23,3,322674,10,4,5,0,1,0,0,40,0,0
19772,40,2,34540,14,0,9,0,0,0,0,44,0,0
19773,35,2,211073,10,2,10,0,1,0,0,61,0,1
19774,30,3,194901,9,4,11,0,1,0,0,40,0,0
19775,59,3,117059,7,2,13,2,1,0,0,40,0,0
19776,65,5,78875,10,2,3,0,1,2290,0,40,0,0
19777,28,3,51461,14,2,9,0,1,0,0,60,0,0
19778,79,3,266119,13,2,11,0,1,0,0,40,0,0
19779,43,2,92374,14,2,9,3,0,0,0,35,0,1
19780,54,3,175262,4,2,6,0,1,0,0,40,0,0
19781,27,3,208249,9,2,5,0,1,0,0,62,0,0
19782,30,3,196385,13,2,9,0,1,15024,0,35,0,1
19783,34,3,146980,9,3,7,0,0,0,0,65,0,0
19784,18,3,112974,7,4,9,0,1,0,0,3,0,0
19785,40,5,175943,11,2,9,0,0,0,1977,15,0,1
19786,28,3,163265,5,2,11,0,1,4508,0,40,0,0
19787,18,3,210932,9,4,0,0,0,0,0,40,0,0
19788,46,3,145290,10,2,2,0,1,0,0,40,0,0
19789,23,3,198992,9,4,0,0,0,0,0,35,0,0
19790,41,0,36651,14,2,3,0,1,0,1848,40,0,1
19791,48,3,190072,10,0,3,0,1,0,0,50,0,1
19792,29,3,49087,13,4,9,0,1,0,0,50,0,0
19793,41,3,126622,7,0,5,0,0,0,0,40,0,0
19794,41,3,174189,5,5,7,0,1,0,0,40,0,0
19795,34,3,118605,12,2,9,0,1,0,0,55,0,0
19796,49,5,377622,12,0,11,0,1,0,0,50,0,0
19797,49,3,157272,9,5,11,0,1,0,0,50,0,0
19798,30,3,78530,9,4,5,0,1,0,0,40,0,0
19799,28,3,190391,13,4,11,0,1,0,0,40,0,0
19800,62,1,162678,13,2,3,0,1,0,0,40,0,0
19801,41,3,103980,10,2,9,0,1,0,0,52,0,0
19802,20,3,293726,10,4,2,0,1,0,0,40,0,0
19803,61,3,98350,1,3,7,1,1,0,0,40,26,0
19804,30,3,207668,13,4,12,0,1,0,0,60,39,0
19805,29,0,41013,15,4,9,0,0,0,0,55,0,0
19806,50,3,188186,14,0,11,0,0,0,1590,45,0,0
19807,44,0,320071,9,2,2,0,1,0,0,40,0,1
19808,25,3,306908,13,2,9,0,1,0,0,45,0,1
19809,62,3,167652,11,0,11,0,0,0,0,40,0,0
19810,57,3,173580,10,6,6,0,0,0,0,40,0,0
19811,35,3,273612,13,4,3,0,1,0,0,45,0,0
19812,26,3,195555,13,4,11,0,0,0,0,40,0,0
19813,60,3,186446,4,2,6,0,0,0,0,40,0,0
19814,22,3,418405,10,2,2,0,1,0,0,40,0,0
19815,26,3,183965,9,4,2,0,1,0,0,40,0,0
19816,26,3,354784,10,4,0,0,1,0,0,20,0,0
19817,44,3,198096,13,2,11,0,1,7688,0,40,0,1
19818,32,3,732102,13,4,3,0,1,0,0,40,0,0
19819,66,5,97847,13,2,11,0,1,0,0,50,0,0
19820,24,3,196678,1,4,6,0,0,0,0,30,0,0
19821,19,3,320014,10,4,7,0,1,0,0,25,0,0
19822,54,4,298215,13,2,3,0,1,0,0,50,0,1
19823,37,3,295127,9,4,6,0,1,0,0,40,0,0
19824,38,3,368140,13,2,3,0,1,0,0,50,0,1
19825,34,3,212163,10,2,11,0,1,0,0,25,0,0
19826,35,5,108198,9,0,2,2,1,0,0,15,0,0
19827,42,0,294431,14,2,9,0,1,0,0,40,0,0
19828,47,0,202560,13,2,3,0,0,0,0,40,0,1
19829,29,4,266070,13,0,9,0,0,0,0,80,0,0
19830,34,3,346122,9,4,12,0,1,0,0,40,0,0
19831,38,4,308686,13,2,9,0,1,0,0,70,0,1
19832,62,4,236096,9,0,3,3,1,0,0,40,0,0
19833,35,3,187711,9,2,2,0,1,0,0,40,0,0
19834,37,3,238959,9,2,0,0,0,0,0,40,0,0
19835,47,3,93557,9,2,4,0,1,0,0,40,0,0
19836,37,3,329980,10,2,2,0,1,0,0,40,0,0
19837,22,3,125010,11,4,8,0,0,0,0,30,0,0
19838,60,4,90915,7,2,13,0,1,0,0,40,0,1
19839,31,3,289731,10,2,2,0,1,0,0,40,0,0
19840,63,3,206052,9,2,2,0,1,0,0,40,0,0
19841,30,3,191385,7,2,6,0,1,0,0,40,0,0
19842,40,4,191429,15,2,9,0,1,15024,0,40,0,1
19843,35,5,199753,10,2,7,0,1,0,0,60,0,0
19844,50,2,92486,10,2,2,0,1,0,0,40,0,0
19845,18,3,171088,10,4,11,0,0,0,0,10,0,0
19846,33,3,112820,11,2,10,0,1,0,0,40,0,0
19847,59,5,32855,4,2,4,0,1,0,0,70,0,0
19848,17,3,142964,7,4,7,0,1,0,0,20,0,0
19849,47,3,89146,9,2,13,2,1,0,0,40,0,1
19850,26,3,291968,13,4,9,0,1,0,0,40,0,0
19851,32,2,29235,10,2,10,0,0,0,0,40,23,1
19852,55,3,238216,9,2,2,0,1,0,0,40,0,0
19853,36,1,323726,10,4,12,3,0,0,0,40,0,0
19854,54,3,141663,9,2,0,0,1,0,0,40,0,1
